customer_id,tenure_months,contract_type,monthly_charges,total_charges,num_support_tickets,has_tech_support,has_online_security,internet_service,payment_method,paperless_billing,senior_citizen,partner,dependents,num_additional_services,avg_monthly_usage_gb,churn
CUST-004943,15,One year,86.82,1364.99,0,1,0,DSL,Electronic check,0,1,1,0,0,190.4,0
CUST-004944,30,One year,43.96,1275.75,0,0,0,DSL,Bank transfer (automatic),0,0,1,1,3,88.9,0
CUST-004945,48,Two year,93.36,4439.47,2,1,1,DSL,Credit card (automatic),1,0,1,0,2,98.9,0
CUST-004946,28,Month-to-month,89.11,2364.47,0,0,1,Fiber optic,Mailed check,1,0,0,0,4,80.3,0
CUST-004947,44,One year,30.41,1415.48,1,1,0,No,Bank transfer (automatic),1,0,1,0,1,545.5,0
CUST-004948,23,One year,76.74,1760.89,0,1,1,Fiber optic,Credit card (automatic),1,1,1,1,0,32.5,0
CUST-004949,70,Month-to-month,62.62,4434.21,0,1,1,Fiber optic,Credit card (automatic),1,0,0,1,0,49.1,1
CUST-004950,26,Month-to-month,67.03,1780.54,0,1,0,No,Mailed check,1,1,0,1,4,172.9,1
CUST-004951,27,Month-to-month,70.16,1871.72,0,0,0,Fiber optic,Credit card (automatic),0,0,0,1,2,54.8,1
CUST-004952,27,One year,67.41,1894.91,3,1,1,Fiber optic,Bank transfer (automatic),0,0,0,0,2,92.4,0
CUST-004953,30,Month-to-month,72.31,2349.14,2,0,0,DSL,Bank transfer (automatic),0,0,0,0,0,181.6,0
CUST-004954,9,Two year,91.1,860.06,3,1,1,Fiber optic,Bank transfer (automatic),0,1,0,0,0,28.3,0
CUST-004955,13,Two year,95.23,1131.32,4,0,0,DSL,Mailed check,0,0,0,0,1,125.8,1
CUST-004956,58,One year,119.12,6946.89,0,0,1,Fiber optic,Credit card (automatic),0,0,0,0,0,359.3,0
CUST-004957,53,Two year,66.53,3553.46,0,0,1,No,Electronic check,1,0,0,0,0,124.2,0
CUST-004958,50,One year,77.49,4115.16,0,0,1,DSL,Mailed check,1,0,1,0,4,166.6,0
CUST-004959,41,Month-to-month,29.81,1188.65,3,0,1,DSL,Electronic check,0,0,1,1,4,135.5,0
CUST-004960,19,Month-to-month,82.4,1484.16,1,1,1,No,Bank transfer (automatic),0,0,0,1,5,291.4,0
CUST-004961,18,Two year,75.27,1411.47,0,0,0,No,Electronic check,1,0,0,0,0,46.6,1
CUST-004962,29,Month-to-month,113.85,3298.48,1,0,1,Fiber optic,Mailed check,0,1,1,0,4,31.8,0
CUST-004963,64,Two year,57.34,3555.31,3,0,0,DSL,Credit card (automatic),1,0,1,0,1,65.2,0
CUST-004964,34,Month-to-month,82.56,2770.53,3,1,1,Fiber optic,Electronic check,1,0,1,1,5,123.1,0
CUST-004965,12,Month-to-month,82.72,922.6,1,0,1,Fiber optic,Electronic check,1,0,1,0,5,141.3,0
CUST-004966,7,One year,125.86,888.51,1,0,1,Fiber optic,Bank transfer (automatic),0,1,0,1,2,36.6,0
CUST-004967,54,Two year,97.07,5162.16,1,0,1,Fiber optic,Mailed check,1,0,0,0,2,103.9,0
CUST-004968,72,Two year,27.6,2040.16,1,0,1,No,Electronic check,0,0,0,0,5,168.5,0
CUST-004969,5,Month-to-month,81.11,401.39,0,1,1,DSL,Electronic check,1,0,1,1,5,56.5,0
CUST-004970,55,Month-to-month,53.42,2943.31,0,0,0,No,Electronic check,0,0,0,0,3,44.5,0
CUST-004971,40,One year,92.11,3600.52,0,0,0,DSL,Electronic check,1,0,1,0,1,382.8,0
CUST-004972,15,Two year,78.47,1162.06,0,0,0,DSL,Credit card (automatic),0,0,0,1,4,38.5,0
CUST-004973,35,Month-to-month,96.01,3170.53,0,1,0,No,Mailed check,1,0,1,0,2,111.3,0
CUST-004974,10,One year,115.97,1219.55,0,1,0,Fiber optic,Mailed check,1,0,0,0,4,44.3,0
CUST-004975,25,Month-to-month,113.43,2829.84,1,1,1,Fiber optic,Electronic check,1,0,1,0,3,279.0,0
CUST-004976,30,One year,93.36,2522.24,0,1,1,DSL,Credit card (automatic),1,0,1,0,2,103.2,0
CUST-004977,69,Month-to-month,85.38,5424.23,0,1,0,DSL,Credit card (automatic),0,0,1,1,2,245.2,0
CUST-004978,24,Two year,47.65,1202.93,0,0,0,DSL,Mailed check,0,0,1,0,4,138.5,0
CUST-004979,16,Month-to-month,61.41,980.44,0,0,0,Fiber optic,Bank transfer (automatic),0,0,1,0,0,165.9,1
CUST-004980,38,One year,44.24,1679.45,4,0,0,DSL,Mailed check,1,0,1,0,5,169.6,0
CUST-004981,45,One year,83.27,3746.65,0,0,1,No,Electronic check,0,0,0,0,0,194.4,0
CUST-004982,16,Month-to-month,34.42,564.14,0,0,0,Fiber optic,Mailed check,1,0,0,0,1,68.0,0
CUST-004983,12,Month-to-month,64.62,834.78,1,0,0,No,Bank transfer (automatic),1,0,1,0,3,201.7,1
CUST-004984,13,One year,58.35,775.43,2,0,1,No,Mailed check,1,0,1,0,0,85.9,0
CUST-004985,70,One year,120.6,8571.74,0,0,1,Fiber optic,Mailed check,0,0,1,0,1,74.3,0
CUST-004986,43,One year,87.07,3637.07,1,1,1,Fiber optic,Bank transfer (automatic),1,0,1,0,3,116.0,0
CUST-004987,22,One year,55.79,1132.71,4,1,0,No,Credit card (automatic),0,0,0,0,5,63.4,0
CUST-004988,62,Month-to-month,122.9,7800.57,1,1,1,Fiber optic,Credit card (automatic),1,0,1,1,2,137.4,0
CUST-004989,16,Two year,62.7,1031.05,1,1,1,DSL,Bank transfer (automatic),0,1,0,0,1,153.9,0
CUST-004990,28,Month-to-month,83.66,2471.28,0,0,0,Fiber optic,Bank transfer (automatic),0,0,0,0,1,206.8,0
CUST-004991,10,One year,52.77,572.87,1,1,1,DSL,Bank transfer (automatic),1,0,0,0,1,104.2,0
CUST-004992,60,Two year,97.14,5490.39,0,1,1,Fiber optic,Mailed check,0,0,1,1,4,114.0,0
CUST-004993,15,Two year,56.71,824.53,2,0,1,No,Bank transfer (automatic),1,0,1,0,0,179.5,1
CUST-004994,15,Month-to-month,81.8,1268.0,0,0,1,Fiber optic,Electronic check,1,0,0,0,5,114.0,0
CUST-004995,39,Month-to-month,101.26,3949.37,0,0,1,DSL,Credit card (automatic),1,0,0,0,3,43.3,0
CUST-004996,2,One year,66.22,142.0,0,1,0,DSL,Electronic check,0,0,1,0,5,84.1,0
CUST-004997,8,Month-to-month,78.79,624.22,0,1,0,Fiber optic,Electronic check,1,0,1,1,2,120.9,0
CUST-004998,49,One year,40.12,2162.57,1,1,1,DSL,Electronic check,0,0,1,1,3,179.3,0
CUST-004999,12,Month-to-month,94.96,1142.71,7,1,1,Fiber optic,Credit card (automatic),0,0,0,0,0,181.2,1
CUST-005000,72,Month-to-month,76.01,5918.11,2,0,1,Fiber optic,Electronic check,1,1,1,1,4,80.4,1
CUST-005001,33,Month-to-month,80.79,2345.23,7,0,0,Fiber optic,Bank transfer (automatic),1,0,1,0,0,168.4,1
CUST-005002,5,One year,68.71,351.9,1,0,1,Fiber optic,Mailed check,0,0,0,1,3,89.3,0
CUST-005003,72,One year,94.92,6842.2,0,0,1,Fiber optic,Bank transfer (automatic),0,0,1,1,4,70.7,0
CUST-005004,33,Month-to-month,32.42,957.87,0,0,1,DSL,Bank transfer (automatic),1,0,1,1,4,63.7,0
CUST-005005,25,Month-to-month,100.29,2505.33,1,0,1,Fiber optic,Credit card (automatic),1,0,1,0,2,136.2,0
CUST-005006,33,Month-to-month,76.34,2363.31,1,0,0,Fiber optic,Mailed check,0,0,1,0,2,152.5,0
CUST-005007,5,One year,82.92,403.83,2,0,1,DSL,Mailed check,1,0,0,0,2,194.3,0
CUST-005008,28,One year,102.13,2903.28,1,0,0,Fiber optic,Electronic check,0,0,0,1,1,164.0,0
CUST-005009,13,Two year,92.6,1196.4,2,1,0,Fiber optic,Mailed check,1,0,0,0,1,47.3,1
CUST-005010,27,Two year,86.15,2367.49,1,0,0,DSL,Credit card (automatic),0,1,0,1,2,222.8,0
CUST-005011,20,Month-to-month,128.92,2598.66,4,0,0,Fiber optic,Electronic check,0,0,1,0,1,145.4,1
CUST-005012,32,Two year,96.71,3459.03,0,0,0,DSL,Credit card (automatic),1,0,0,1,0,304.0,0
CUST-005013,22,Month-to-month,57.23,1275.38,1,0,0,Fiber optic,Electronic check,1,0,0,0,0,205.7,1
CUST-005014,19,One year,49.87,952.86,0,1,0,DSL,Credit card (automatic),1,0,0,0,4,65.0,0
CUST-005015,12,Month-to-month,52.93,648.53,0,0,0,No,Bank transfer (automatic),1,0,0,1,0,162.9,0
CUST-005016,5,One year,105.97,529.15,0,0,0,Fiber optic,Credit card (automatic),1,0,1,0,3,57.6,1
CUST-005017,4,One year,51.94,191.31,3,0,1,DSL,Bank transfer (automatic),1,0,1,0,3,117.2,0
CUST-005018,8,Month-to-month,50.96,421.78,0,0,0,DSL,Bank transfer (automatic),0,0,1,0,1,36.9,0
CUST-005019,46,Two year,46.65,2284.39,0,1,0,No,Electronic check,0,0,0,0,0,84.7,0
CUST-005020,11,Two year,97.47,1155.54,1,0,0,Fiber optic,Mailed check,1,0,0,0,4,147.7,0
CUST-005021,16,Two year,105.87,1752.31,2,1,1,Fiber optic,Credit card (automatic),1,0,1,0,4,57.8,1
CUST-005022,16,Month-to-month,34.71,547.89,2,1,1,No,Electronic check,1,0,1,0,0,56.4,0
CUST-005023,20,Two year,52.14,1056.51,1,1,1,DSL,Credit card (automatic),0,0,0,0,0,170.8,1
CUST-005024,41,One year,42.62,1903.5,4,1,0,Fiber optic,Mailed check,0,0,1,0,4,83.8,0
CUST-005025,22,One year,30.21,657.18,0,0,0,Fiber optic,Mailed check,1,0,0,1,1,74.3,0
CUST-005026,53,Month-to-month,77.12,3843.45,0,1,1,No,Bank transfer (automatic),1,0,1,0,2,45.7,0
CUST-005027,8,Two year,97.89,869.63,2,0,0,Fiber optic,Electronic check,0,0,1,0,4,161.2,1
CUST-005028,49,One year,69.31,3223.3,0,1,0,No,Bank transfer (automatic),0,0,0,1,3,60.3,0
CUST-005029,72,One year,129.67,8602.5,2,0,0,Fiber optic,Credit card (automatic),0,0,0,0,4,89.9,1
CUST-005030,28,Two year,23.11,657.41,2,1,1,No,Electronic check,1,0,0,1,1,220.8,0
CUST-005031,10,Month-to-month,15.0,153.07,1,0,0,DSL,Electronic check,1,0,0,0,1,124.4,0
CUST-005032,41,One year,61.92,2596.86,0,1,0,Fiber optic,Electronic check,0,1,0,0,2,179.4,0
CUST-005033,29,Month-to-month,15.0,454.1,1,0,0,DSL,Bank transfer (automatic),1,0,1,0,0,231.2,0
CUST-005034,36,Month-to-month,49.67,1773.67,3,0,0,No,Bank transfer (automatic),0,0,0,0,3,60.0,0
CUST-005035,54,Month-to-month,79.57,4265.14,2,1,0,DSL,Credit card (automatic),1,0,0,1,5,62.2,0
CUST-005036,21,Month-to-month,97.41,1986.98,5,1,1,Fiber optic,Mailed check,1,0,1,1,2,62.8,1
CUST-005037,18,Month-to-month,90.69,1643.59,0,0,0,DSL,Electronic check,1,0,1,0,3,166.2,1
CUST-005038,72,Month-to-month,74.27,5492.34,2,0,1,DSL,Electronic check,1,0,1,1,3,176.9,0
CUST-005039,42,Month-to-month,54.9,2410.34,0,1,1,DSL,Mailed check,0,0,1,1,0,54.6,1
CUST-005040,60,One year,76.85,4404.01,2,0,0,Fiber optic,Bank transfer (automatic),0,0,1,0,1,20.2,1
CUST-005041,52,Month-to-month,75.94,3702.82,0,1,0,DSL,Credit card (automatic),0,0,0,0,2,25.7,0
CUST-005042,61,Month-to-month,26.75,1703.95,0,0,0,No,Electronic check,0,0,0,0,0,243.6,0
CUST-005043,37,Month-to-month,15.0,540.32,0,0,1,Fiber optic,Credit card (automatic),0,0,0,1,5,145.0,0
CUST-005044,56,Month-to-month,74.76,3980.34,1,1,1,No,Mailed check,1,0,1,0,0,263.3,0
CUST-005045,16,Month-to-month,95.86,1391.88,2,0,1,Fiber optic,Credit card (automatic),1,1,0,0,2,26.6,0
CUST-005046,5,Two year,129.23,691.62,3,1,1,Fiber optic,Credit card (automatic),0,0,1,0,4,51.7,0
CUST-005047,13,One year,107.41,1415.58,1,0,0,Fiber optic,Credit card (automatic),0,0,1,0,0,150.1,0
CUST-005048,25,Month-to-month,72.73,1867.84,1,0,1,DSL,Mailed check,0,0,0,0,2,238.0,0
CUST-005049,23,Month-to-month,82.2,1931.95,1,0,1,Fiber optic,Mailed check,1,0,1,0,2,403.3,0
CUST-005050,29,Month-to-month,44.72,1310.66,2,0,0,No,Electronic check,0,0,0,0,5,95.3,1
CUST-005051,15,One year,57.99,868.84,1,1,1,DSL,Electronic check,1,0,0,0,5,78.0,0
CUST-005052,3,Two year,88.88,265.7,5,0,1,DSL,Bank transfer (automatic),0,0,0,0,1,135.6,0
CUST-005053,20,Month-to-month,101.59,1932.56,0,1,1,Fiber optic,Credit card (automatic),0,0,1,0,4,87.5,1
CUST-005054,7,Month-to-month,88.36,563.92,0,1,1,No,Bank transfer (automatic),1,0,0,1,3,93.1,0
CUST-005055,28,One year,67.67,2107.51,1,0,0,DSL,Mailed check,1,0,1,0,3,17.7,0
CUST-005056,38,Month-to-month,42.51,1618.45,0,1,1,No,Electronic check,1,0,0,0,5,109.4,0
CUST-005057,20,Month-to-month,94.01,1839.07,3,1,0,DSL,Bank transfer (automatic),0,0,0,1,5,103.2,0
CUST-005058,10,One year,116.75,1120.74,1,0,1,Fiber optic,Electronic check,0,0,0,0,1,184.8,1
CUST-005059,30,One year,69.64,2198.84,2,1,1,No,Electronic check,0,0,1,0,1,230.1,0
CUST-005060,72,Month-to-month,103.9,7534.93,1,1,0,Fiber optic,Electronic check,1,0,1,0,4,114.9,0
CUST-005061,42,Two year,102.52,4119.96,2,0,0,Fiber optic,Credit card (automatic),0,1,1,1,3,41.3,0
CUST-005062,44,Month-to-month,53.29,2309.17,3,0,0,No,Mailed check,1,0,1,0,1,190.2,0
CUST-005063,18,Month-to-month,58.5,1069.39,3,1,1,DSL,Credit card (automatic),0,1,1,0,2,53.2,1
CUST-005064,14,One year,42.26,580.2,0,0,1,DSL,Mailed check,1,0,0,0,2,241.8,0
CUST-005065,61,One year,58.4,3707.58,1,0,1,No,Bank transfer (automatic),1,0,1,0,3,52.7,0
CUST-005066,2,One year,115.77,256.13,4,0,1,Fiber optic,Credit card (automatic),1,0,1,1,4,64.6,1
CUST-005067,15,One year,86.03,1263.22,1,1,1,No,Credit card (automatic),1,0,1,0,0,176.3,0
CUST-005068,72,One year,78.96,5604.12,3,1,1,No,Electronic check,0,0,0,0,3,76.0,0
CUST-005069,26,Two year,113.98,2840.51,1,0,1,Fiber optic,Electronic check,0,0,0,0,5,103.4,0
CUST-005070,6,One year,80.87,481.5,0,1,0,Fiber optic,Electronic check,1,0,1,1,3,149.3,0
CUST-005071,39,Month-to-month,60.67,2134.2,0,0,0,Fiber optic,Mailed check,0,0,0,0,0,193.4,0
CUST-005072,20,One year,61.08,1288.75,5,1,1,DSL,Electronic check,1,0,0,0,4,99.4,0
CUST-005073,4,Month-to-month,88.06,328.74,0,0,0,Fiber optic,Bank transfer (automatic),1,0,1,0,2,128.3,0
CUST-005074,34,One year,81.89,2672.01,3,1,0,No,Mailed check,0,0,0,0,4,106.9,0
CUST-005075,30,Month-to-month,77.79,2343.48,4,0,1,No,Credit card (automatic),1,0,1,0,0,186.4,1
CUST-005076,29,Month-to-month,90.26,2797.81,1,1,1,No,Credit card (automatic),1,0,0,0,0,45.1,0
CUST-005077,41,One year,15.0,588.73,0,0,1,No,Bank transfer (automatic),0,0,0,1,1,140.6,0
CUST-005078,9,One year,45.05,401.67,7,1,1,DSL,Bank transfer (automatic),1,0,0,1,0,98.4,0
CUST-005079,37,Month-to-month,87.72,3293.27,2,1,0,Fiber optic,Electronic check,0,0,1,1,4,85.4,0
CUST-005080,32,Month-to-month,76.98,2380.64,1,0,1,DSL,Electronic check,1,0,1,1,4,80.1,0
CUST-005081,60,Two year,142.36,8490.14,0,0,1,Fiber optic,Mailed check,0,0,1,0,4,81.3,0
CUST-005082,15,Two year,40.57,560.16,1,0,0,No,Credit card (automatic),0,1,0,0,1,84.5,0
CUST-005083,68,Month-to-month,47.25,3128.23,1,0,0,No,Electronic check,0,0,0,0,2,36.2,0
CUST-005084,51,Month-to-month,54.42,2946.17,0,0,0,No,Mailed check,0,0,0,0,4,176.2,0
CUST-005085,26,Month-to-month,71.36,1931.03,1,1,1,Fiber optic,Credit card (automatic),0,0,1,0,5,69.3,0
CUST-005086,29,Month-to-month,67.79,1922.29,0,0,0,Fiber optic,Mailed check,1,1,1,1,1,75.8,1
CUST-005087,2,Month-to-month,66.15,125.6,5,0,0,DSL,Credit card (automatic),1,0,1,1,4,62.2,1
CUST-005088,28,Two year,114.59,3174.45,2,0,0,Fiber optic,Credit card (automatic),1,0,1,1,5,216.2,0
CUST-005089,48,Month-to-month,67.98,3024.24,5,0,0,DSL,Electronic check,1,0,0,0,3,71.5,1
CUST-005090,22,Month-to-month,43.51,947.8,6,1,1,No,Bank transfer (automatic),1,0,1,0,1,349.3,0
CUST-005091,60,Month-to-month,85.09,5000.73,5,1,1,Fiber optic,Electronic check,0,1,1,0,5,91.3,1
CUST-005092,40,Month-to-month,64.04,2504.4,0,0,1,Fiber optic,Mailed check,1,0,0,1,1,51.7,0
CUST-005093,72,Month-to-month,89.58,6404.24,2,1,1,No,Credit card (automatic),1,0,0,0,3,138.6,1
CUST-005094,16,Month-to-month,101.78,1672.19,2,0,1,DSL,Electronic check,1,0,0,0,2,136.5,1
CUST-005095,45,Month-to-month,50.12,2138.27,3,0,1,Fiber optic,Credit card (automatic),1,0,0,0,4,129.0,1
CUST-005096,8,One year,70.73,592.93,1,0,1,No,Credit card (automatic),1,0,1,0,4,87.8,0
CUST-005097,24,Month-to-month,45.54,1154.45,1,0,0,No,Bank transfer (automatic),1,1,1,0,5,136.9,0
CUST-005098,41,One year,66.57,3029.56,0,1,0,DSL,Mailed check,1,0,0,0,5,107.0,0
CUST-005099,47,Two year,87.86,4190.6,1,0,0,Fiber optic,Electronic check,1,0,1,0,5,52.2,1
CUST-005100,21,Month-to-month,56.47,1273.21,3,0,1,Fiber optic,Mailed check,1,0,0,0,1,170.1,1
CUST-005101,65,Month-to-month,95.22,6491.48,3,0,1,DSL,Electronic check,1,0,0,0,5,247.2,0
CUST-005102,72,Two year,61.21,4449.08,0,1,0,DSL,Electronic check,1,0,0,0,1,124.2,0
CUST-005103,16,Month-to-month,78.25,1175.81,0,0,0,Fiber optic,Electronic check,0,0,1,1,5,291.5,0
CUST-005104,25,Month-to-month,67.91,1773.75,3,0,0,DSL,Bank transfer (automatic),1,0,1,0,4,103.1,1
CUST-005105,23,Two year,68.24,1588.33,1,0,1,Fiber optic,Electronic check,1,0,1,1,5,109.3,1
CUST-005106,18,One year,60.41,1184.56,1,0,0,DSL,Mailed check,0,1,0,0,3,62.4,1
CUST-005107,71,Two year,19.07,1404.08,2,1,1,DSL,Bank transfer (automatic),0,1,0,0,3,82.5,0
CUST-005108,71,Month-to-month,31.07,2322.43,0,0,1,Fiber optic,Electronic check,1,1,0,1,0,146.7,0
CUST-005109,23,Month-to-month,40.75,910.15,3,1,0,DSL,Mailed check,0,0,1,0,4,78.5,0
CUST-005110,45,Month-to-month,51.69,2354.5,1,0,1,DSL,Electronic check,1,0,0,0,0,229.1,1
CUST-005111,60,Month-to-month,21.07,1142.61,1,0,0,DSL,Electronic check,1,0,1,0,2,162.8,1
CUST-005112,34,Month-to-month,52.56,1836.59,0,0,0,DSL,Electronic check,1,0,1,0,5,124.7,0
CUST-005113,22,Month-to-month,76.66,1789.21,0,0,0,Fiber optic,Electronic check,0,0,0,0,2,105.7,0
CUST-005114,15,Month-to-month,63.46,1018.15,1,1,0,No,Mailed check,0,0,1,0,5,117.8,1
CUST-005115,48,Month-to-month,105.35,4967.06,2,0,1,Fiber optic,Electronic check,1,0,1,1,0,111.3,1
CUST-005116,8,Month-to-month,107.8,784.19,2,0,0,DSL,Mailed check,0,0,1,1,0,76.4,1
CUST-005117,22,Month-to-month,75.71,1620.85,0,0,1,DSL,Bank transfer (automatic),1,1,0,0,4,66.7,1
CUST-005118,19,One year,40.4,764.61,3,1,0,No,Bank transfer (automatic),1,0,0,0,3,346.7,1
CUST-005119,8,Month-to-month,81.66,666.63,1,0,1,DSL,Mailed check,0,0,1,1,4,166.5,0
CUST-005120,26,One year,100.02,2336.64,1,0,0,DSL,Credit card (automatic),0,1,0,0,5,256.8,0
CUST-005121,24,Month-to-month,36.99,883.12,3,1,1,DSL,Credit card (automatic),0,0,0,0,4,26.0,1
CUST-005122,12,Month-to-month,63.38,721.11,0,1,1,Fiber optic,Bank transfer (automatic),1,0,0,0,4,10.0,0
CUST-005123,70,Two year,54.47,4088.67,0,0,0,Fiber optic,Mailed check,1,0,1,0,0,64.9,0
CUST-005124,48,Two year,50.89,2157.54,3,0,0,DSL,Electronic check,0,0,0,0,5,151.6,0
CUST-005125,29,Month-to-month,74.33,2264.72,1,0,0,DSL,Mailed check,0,0,0,0,4,64.9,0
CUST-005126,54,Month-to-month,127.08,6807.58,0,0,0,Fiber optic,Bank transfer (automatic),1,0,0,0,3,147.0,1
CUST-005127,63,Two year,87.29,4936.45,1,0,1,DSL,Credit card (automatic),0,0,1,1,5,120.6,0
CUST-005128,72,Month-to-month,99.64,7775.78,2,1,0,Fiber optic,Credit card (automatic),1,1,0,0,4,80.0,1
CUST-005129,16,Month-to-month,66.14,1129.68,3,0,1,No,Electronic check,0,0,0,0,5,157.5,0
CUST-005130,54,Month-to-month,74.79,4291.08,1,1,1,DSL,Credit card (automatic),1,0,1,0,0,250.7,0
CUST-005131,24,Month-to-month,101.26,2441.56,3,0,0,Fiber optic,Credit card (automatic),1,0,1,0,1,206.2,1
CUST-005132,33,One year,122.58,3909.31,0,1,0,Fiber optic,Bank transfer (automatic),1,0,0,0,0,169.2,0
CUST-005133,16,One year,89.48,1436.34,1,1,0,Fiber optic,Credit card (automatic),1,1,0,0,1,221.4,1
CUST-005134,28,Month-to-month,96.54,2776.92,0,1,0,Fiber optic,Mailed check,1,0,1,0,4,51.8,0
CUST-005135,54,Month-to-month,79.79,4191.8,1,1,0,Fiber optic,Mailed check,1,0,0,0,5,207.5,0
CUST-005136,72,Month-to-month,92.84,6397.78,0,1,0,Fiber optic,Credit card (automatic),0,1,0,0,0,93.7,0
CUST-005137,26,One year,83.59,2226.93,0,0,0,Fiber optic,Electronic check,0,0,1,0,1,105.5,0
CUST-005138,13,Two year,35.26,462.86,3,0,0,DSL,Bank transfer (automatic),1,0,0,1,3,76.9,0
CUST-005139,72,Month-to-month,86.83,6541.2,0,1,1,DSL,Credit card (automatic),1,0,1,1,4,203.5,0
CUST-005140,15,One year,102.21,1649.9,1,1,0,DSL,Credit card (automatic),1,0,0,0,2,77.2,0
CUST-005141,5,Month-to-month,89.06,464.37,0,1,1,Fiber optic,Electronic check,0,0,0,0,3,170.3,1
CUST-005142,18,One year,98.3,1667.46,0,1,1,Fiber optic,Bank transfer (automatic),0,0,0,0,3,176.3,0
CUST-005143,61,Month-to-month,111.54,6799.52,1,1,1,Fiber optic,Electronic check,1,0,0,0,1,71.4,0
CUST-005144,14,Month-to-month,86.42,1233.29,0,0,1,Fiber optic,Credit card (automatic),0,0,0,0,2,182.9,0
CUST-005145,10,Month-to-month,69.74,725.62,1,0,0,No,Mailed check,1,0,1,0,4,34.7,0
CUST-005146,31,Two year,84.58,2734.48,0,1,1,Fiber optic,Bank transfer (automatic),1,0,0,0,3,215.4,0
CUST-005147,72,Month-to-month,76.26,5474.79,2,0,1,Fiber optic,Credit card (automatic),1,0,1,1,1,84.4,1
CUST-005148,40,Month-to-month,78.04,3045.05,0,1,1,DSL,Bank transfer (automatic),1,0,1,0,3,58.1,0
CUST-005149,8,Two year,102.81,863.96,0,0,0,Fiber optic,Bank transfer (automatic),1,0,0,0,5,33.6,1
CUST-005150,72,One year,113.06,8294.02,3,1,1,Fiber optic,Mailed check,0,0,0,1,3,173.3,0
CUST-005151,37,Month-to-month,64.92,2435.85,0,0,0,No,Bank transfer (automatic),0,0,1,0,5,175.0,0
CUST-005152,57,Month-to-month,35.0,1924.71,2,1,1,No,Bank transfer (automatic),1,0,0,0,2,235.1,0
CUST-005153,6,Two year,92.69,614.53,0,1,0,DSL,Credit card (automatic),1,0,0,0,5,116.0,0
CUST-005154,72,Month-to-month,46.64,3399.9,3,1,1,No,Electronic check,1,0,0,0,1,90.8,1
CUST-005155,21,Month-to-month,71.2,1488.71,0,1,1,Fiber optic,Mailed check,0,0,1,0,1,34.4,0
CUST-005156,6,Month-to-month,76.7,465.93,1,0,0,Fiber optic,Mailed check,1,0,0,1,4,111.2,1
CUST-005157,34,Month-to-month,46.41,1567.55,0,0,1,Fiber optic,Electronic check,0,0,0,0,5,48.6,0
CUST-005158,57,One year,84.56,4509.33,0,1,0,Fiber optic,Credit card (automatic),1,0,1,0,1,81.8,0
CUST-005159,45,Two year,80.48,3675.68,3,1,1,No,Bank transfer (automatic),0,0,0,1,1,220.0,0
CUST-005160,44,Month-to-month,54.16,2210.08,1,0,1,DSL,Electronic check,0,0,1,0,5,125.3,0
CUST-005161,42,Two year,123.45,5211.63,8,1,1,Fiber optic,Bank transfer (automatic),1,0,0,0,3,63.5,0
CUST-005162,32,One year,96.91,2854.09,4,1,0,DSL,Mailed check,1,0,0,1,4,65.0,0
CUST-005163,6,One year,87.23,467.0,3,0,0,DSL,Bank transfer (automatic),0,0,1,0,5,90.2,0
CUST-005164,24,Month-to-month,41.63,1029.74,6,0,0,Fiber optic,Electronic check,0,0,1,1,1,92.0,0
CUST-005165,22,Month-to-month,125.84,2615.71,7,1,0,Fiber optic,Electronic check,0,0,1,1,3,32.1,1
CUST-005166,72,One year,59.07,4345.38,3,1,0,No,Electronic check,0,0,0,1,0,63.1,1
CUST-005167,61,One year,131.96,8117.71,2,0,1,Fiber optic,Mailed check,1,0,0,0,1,256.9,0
CUST-005168,19,Month-to-month,74.9,1433.55,3,0,0,Fiber optic,Bank transfer (automatic),0,1,1,0,1,72.1,0
CUST-005169,50,Month-to-month,61.5,2978.59,0,0,0,No,Bank transfer (automatic),0,0,1,0,1,92.2,0
CUST-005170,27,Month-to-month,92.24,2474.17,1,1,0,Fiber optic,Electronic check,1,0,0,1,3,97.0,1
CUST-005171,5,Month-to-month,66.69,322.51,3,1,0,Fiber optic,Bank transfer (automatic),1,0,0,0,2,56.5,1
CUST-005172,2,Month-to-month,24.49,51.29,2,0,0,No,Mailed check,0,1,1,0,2,176.2,0
CUST-005173,46,Month-to-month,30.06,1349.37,0,1,0,Fiber optic,Credit card (automatic),1,0,0,0,3,79.6,0
CUST-005174,11,Month-to-month,150.0,1629.51,1,0,1,Fiber optic,Electronic check,1,0,1,0,3,63.4,1
CUST-005175,11,Two year,48.28,550.86,1,1,0,Fiber optic,Bank transfer (automatic),1,1,0,0,3,191.6,0
CUST-005176,15,Two year,48.63,706.78,0,1,1,Fiber optic,Bank transfer (automatic),1,0,1,1,4,71.1,0
CUST-005177,47,Month-to-month,104.3,4463.06,2,0,1,Fiber optic,Bank transfer (automatic),1,0,1,0,0,151.1,0
CUST-005178,61,Month-to-month,54.4,3142.37,1,0,0,Fiber optic,Mailed check,1,0,1,0,0,58.5,1
CUST-005179,61,Month-to-month,49.76,3195.59,1,0,0,Fiber optic,Electronic check,0,1,0,1,4,152.8,0
CUST-005180,4,Month-to-month,15.0,60.25,0,1,1,DSL,Electronic check,1,1,1,0,4,114.2,1
CUST-005181,15,Two year,72.32,1100.65,1,0,1,DSL,Credit card (automatic),1,0,1,1,2,88.6,0
