customer_id,tenure_months,contract_type,monthly_charges,total_charges,num_support_tickets,has_tech_support,has_online_security,internet_service,payment_method,paperless_billing,senior_citizen,partner,dependents,num_additional_services,avg_monthly_usage_gb,churn
2858-MOFSQ,17,One year,55.85,937.5,1,0,0,DSL,Mailed check,1,0,0,1,1,98.8,1
7503-EPSZW,64,Two year,24.05,1559.15,2,0,0,No,Mailed check,1,0,1,1,0,21.9,0
7089-XXAYG,25,One year,38.1,970.4,2,0,0,DSL,Credit card (automatic),1,0,1,0,2,112.0,0
8118-LSUEL,23,Month-to-month,106.4,2483.5,2,0,0,Fiber optic,Electronic check,1,1,0,0,4,219.2,1
8070-AAWZP,24,Month-to-month,34.25,828.2,4,1,0,DSL,Mailed check,0,1,1,0,2,58.5,0
1666-JXLKU,37,Month-to-month,100.05,3810.55,2,0,0,Fiber optic,Electronic check,1,0,0,0,3,270.6,0
7855-DIWPO,21,Month-to-month,68.65,1493.2,3,0,0,Fiber optic,Electronic check,1,0,0,0,0,124.1,0
5133-POWUA,1,Month-to-month,45.8,45.8,3,0,0,DSL,Mailed check,1,0,0,0,0,90.5,0
5652-MSDEY,10,Month-to-month,75.75,777.3,4,0,0,Fiber optic,Mailed check,1,0,0,0,0,165.8,0
7005-CCBKV,6,Month-to-month,84.4,556.35,5,0,0,Fiber optic,Electronic check,1,0,0,0,2,124.3,1
1810-BOHSY,51,One year,96.4,4911.05,1,0,1,Fiber optic,Credit card (automatic),1,0,1,0,3,161.3,0
1784-BXEFA,10,Month-to-month,20.55,187.35,2,0,0,No,Mailed check,1,0,0,0,0,45.6,0
7351-MHQVU,6,Month-to-month,50.95,307.6,0,1,1,DSL,Credit card (automatic),0,0,0,0,4,139.6,0
9224-VTYID,47,Two year,90.5,4318.35,0,1,1,DSL,Mailed check,1,0,1,1,6,214.0,0
9500-IWPXQ,61,One year,79.4,4820.55,0,1,1,DSL,Electronic check,1,0,1,1,5,173.5,0
5762-TJXGK,52,Two year,58.75,3038.55,0,0,1,DSL,Bank transfer (automatic),1,0,0,0,5,183.9,0
4504-YOULA,35,Month-to-month,59.45,2136.9,0,0,1,DSL,Credit card (automatic),1,0,1,1,2,122.6,0
5569-IDSEY,71,One year,105.7,7472.15,0,0,0,Fiber optic,Bank transfer (automatic),1,0,1,0,4,254.2,0
4250-FDVOU,6,Month-to-month,56.25,389.1,1,0,1,DSL,Electronic check,0,0,0,0,2,100.1,1
7284-ZZLOH,45,Two year,53.3,2296.25,1,0,1,DSL,Credit card (automatic),0,0,1,0,2,75.7,0
5277-ZLOOR,2,Month-to-month,85.55,187.45,9,0,0,Fiber optic,Electronic check,1,1,0,0,1,234.5,1
2141-RRYGO,4,Month-to-month,68.65,261.25,3,0,0,DSL,Bank transfer (automatic),1,0,0,0,3,215.2,1
1777-JYQPJ,2,Month-to-month,24.3,38.45,0,0,0,DSL,Mailed check,0,0,0,0,0,40.2,0
6376-GAHQE,4,Month-to-month,77.85,299.2,9,0,0,Fiber optic,Electronic check,0,0,0,0,1,142.2,1
3401-URHDA,51,One year,59.9,3043.6,0,1,1,DSL,Credit card (automatic),0,0,0,0,2,106.4,0
1599-EAHXY,60,One year,23.95,1506.4,3,0,0,No,Credit card (automatic),0,0,1,1,0,48.4,0
8631-XVRZL,9,One year,20.15,163.7,4,0,0,No,Mailed check,1,0,0,0,0,48.4,0
5052-PNLOS,3,Month-to-month,105.35,323.25,4,0,0,Fiber optic,Bank transfer (automatic),1,0,0,0,4,344.4,1
3853-LYGAM,17,Month-to-month,95.65,1640.0,1,1,0,Fiber optic,Bank transfer (automatic),1,0,0,0,3,198.3,0
6979-ZNSFF,8,Month-to-month,87.05,762.1,1,0,0,Fiber optic,Electronic check,1,0,0,0,1,182.6,1
5751-USDBL,46,Two year,81.0,3846.35,0,1,1,DSL,Mailed check,0,0,1,1,5,190.9,0
5680-LQOGP,68,Two year,82.45,5646.6,0,1,1,DSL,Credit card (automatic),1,0,0,0,6,242.3,0
2386-LAHRK,1,Month-to-month,53.5,53.5,2,0,0,DSL,Mailed check,1,0,0,0,1,119.7,1
8189-DUKMV,4,One year,20.5,79.05,1,0,0,No,Bank transfer (automatic),0,0,1,0,0,39.8,0
6032-IGALN,1,Month-to-month,25.1,25.1,0,0,0,DSL,Mailed check,1,0,0,0,0,47.0,1
9931-DCEZH,28,One year,54.4,1516.6,0,1,0,DSL,Credit card (automatic),1,0,0,1,2,103.3,0
1898-JSNDC,39,One year,58.6,2224.5,3,0,0,DSL,Credit card (automatic),1,0,0,0,2,123.2,0
0315-LVCRK,11,Month-to-month,84.8,888.75,5,0,0,Fiber optic,Electronic check,0,0,0,0,2,224.5,0
3911-RSNHI,71,Two year,61.4,4310.35,1,1,0,DSL,Credit card (automatic),1,0,1,0,5,183.5,0
2410-CIYFZ,2,Month-to-month,20.4,42.9,5,0,0,No,Mailed check,0,0,0,1,0,29.8,0
4248-HCETZ,30,Month-to-month,79.65,2365.15,3,0,0,Fiber optic,Mailed check,1,1,1,0,2,141.6,1
5505-OVWQW,17,One year,20.15,353.65,2,0,0,No,Mailed check,0,0,0,0,0,37.0,0
7271-AJDTL,55,Month-to-month,94.45,5073.1,3,0,0,Fiber optic,Credit card (automatic),1,0,1,0,3,210.5,0
1867-TJHTS,58,Month-to-month,79.8,4526.85,1,0,1,Fiber optic,Bank transfer (automatic),1,0,0,0,1,163.1,0
0516-WJVXC,5,Month-to-month,54.2,308.25,1,1,1,DSL,Electronic check,0,0,0,0,2,114.6,1
9174-FKWZE,1,Month-to-month,19.45,19.45,2,0,0,No,Electronic check,1,1,0,0,0,46.8,1
6860-YRJZP,9,Month-to-month,74.05,678.45,2,0,0,Fiber optic,Electronic check,1,1,0,0,0,130.6,0
4429-WYGFR,26,Month-to-month,49.15,1237.3,3,1,0,DSL,Bank transfer (automatic),0,0,0,0,1,104.1,0
2817-LVCPP,50,Two year,19.4,1023.95,2,0,0,No,Credit card (automatic),0,0,0,0,0,21.1,0
5038-ETMLM,72,Two year,113.65,8182.75,0,1,1,Fiber optic,Bank transfer (automatic),1,0,1,0,6,363.3,0
5056-FIMPT,43,One year,106.0,4532.3,0,1,1,Fiber optic,Credit card (automatic),1,0,0,1,5,268.4,0
4521-WFJAI,56,Two year,25.95,1444.05,0,0,0,No,Bank transfer (automatic),1,0,0,0,0,55.4,0
6569-KTMDU,1,Month-to-month,19.1,19.1,3,0,0,No,Mailed check,0,0,0,0,0,33.0,0
8809-RIHDD,72,Two year,103.4,7372.65,2,0,0,Fiber optic,Electronic check,1,0,1,1,4,286.4,1
8809-XKHMD,72,Two year,100.55,7325.1,0,1,1,Fiber optic,Bank transfer (automatic),1,0,1,0,4,240.7,0
0396-YCHWO,36,Month-to-month,95.4,3474.2,3,0,0,Fiber optic,Electronic check,1,0,1,0,2,227.4,0
0867-LDTTC,5,Month-to-month,75.15,392.65,1,1,0,DSL,Bank transfer (automatic),0,0,0,0,4,195.7,0
4822-NGOCH,13,Month-to-month,84.45,1058.6,2,0,0,Fiber optic,Electronic check,1,0,0,0,2,85.2,1
9391-DXGGG,44,One year,89.15,3990.75,2,0,0,Fiber optic,Credit card (automatic),0,1,0,0,3,216.3,0
9844-FELAJ,70,One year,107.9,7475.85,2,1,0,Fiber optic,Electronic check,1,1,1,1,5,266.5,0
2122-SZZZD,44,One year,19.5,835.5,1,0,0,No,Credit card (automatic),0,0,0,0,0,33.7,0
5307-DZCVC,32,Month-to-month,85.95,2628.6,3,0,0,Fiber optic,Credit card (automatic),1,1,1,0,1,229.6,1
3148-AOIQT,69,Two year,24.95,1718.35,1,0,0,No,Credit card (automatic),1,0,1,0,0,47.1,0
8679-JOEVF,16,Month-to-month,59.4,1023.9,3,1,0,DSL,Electronic check,0,1,0,0,2,151.4,1
8395-ETZKQ,68,One year,19.5,1193.55,3,0,0,No,Bank transfer (automatic),0,1,1,1,0,25.0,0
6692-YQHXC,16,Month-to-month,69.95,1205.5,4,0,0,Fiber optic,Credit card (automatic),1,0,0,0,0,128.3,0
3889-VWBID,68,Two year,82.85,5776.45,0,1,1,DSL,Bank transfer (automatic),0,0,1,1,5,218.0,0
5222-JCXZT,4,Month-to-month,19.0,78.9,1,0,0,No,Mailed check,0,0,0,0,0,39.1,0
9754-CLVZW,26,Month-to-month,38.85,1025.15,0,1,1,DSL,Credit card (automatic),0,0,1,1,3,64.4,0
1432-FPAXX,29,Month-to-month,30.6,856.35,0,0,0,DSL,Electronic check,1,0,0,0,1,44.7,1
2739-CCZMB,5,Month-to-month,20.35,122.0,2,0,0,No,Credit card (automatic),0,0,0,1,0,35.2,0
7080-TNUWP,70,One year,95.0,6602.9,7,0,0,Fiber optic,Bank transfer (automatic),1,0,1,0,3,268.7,0
0496-AHOOK,24,One year,74.4,1712.9,0,1,1,DSL,Bank transfer (automatic),0,0,1,0,4,185.0,0
8336-TAVKX,72,Two year,78.45,5682.25,0,1,1,DSL,Bank transfer (automatic),0,1,1,0,5,215.5,0
2468-SJFLM,1,Month-to-month,74.3,74.3,3,1,0,Fiber optic,Mailed check,1,0,0,0,1,129.8,0
3181-VTHOE,70,One year,51.05,3635.15,0,1,0,DSL,Bank transfer (automatic),1,0,1,0,4,91.1,0
7168-HDQHG,36,Month-to-month,19.2,702.9,6,0,0,No,Bank transfer (automatic),0,0,1,1,0,37.6,0
4803-AXVYP,38,Month-to-month,99.55,3734.25,3,1,0,Fiber optic,Electronic check,1,1,0,0,3,350.0,1
3884-HCSWG,17,Month-to-month,70.0,1144.5,5,0,0,Fiber optic,Electronic check,1,0,0,0,0,134.1,1
4567-AKPIA,41,One year,109.1,4454.25,0,1,0,Fiber optic,Bank transfer (automatic),1,0,1,1,5,230.8,0
5077-DXTCG,1,Month-to-month,45.3,45.3,8,0,0,DSL,Electronic check,1,0,0,0,0,78.5,1
1142-WACZW,2,Month-to-month,29.85,75.6,2,1,0,DSL,Bank transfer (automatic),0,0,0,0,1,46.4,1
7901-HXJVA,14,Month-to-month,76.45,1117.55,3,0,0,Fiber optic,Electronic check,0,0,0,0,1,196.5,0
5649-ANRML,2,Month-to-month,95.1,180.25,1,1,0,Fiber optic,Credit card (automatic),1,1,0,0,4,228.0,1
4892-VLANZ,1,Month-to-month,19.8,19.8,3,0,0,No,Mailed check,0,0,0,0,0,22.8,1
5924-IFQTT,13,Month-to-month,72.8,930.05,0,1,0,DSL,Electronic check,1,0,1,1,4,191.6,0
7968-QUXNS,6,Month-to-month,18.95,110.15,1,0,0,No,Mailed check,0,0,0,0,0,36.3,0
2919-HBCJO,4,Month-to-month,76.65,333.6,7,0,0,Fiber optic,Bank transfer (automatic),1,0,0,0,1,116.1,1
4236-XPXAV,5,Month-to-month,99.15,465.05,4,1,0,Fiber optic,Mailed check,1,0,1,1,4,233.6,1
8903-WMRNW,15,Month-to-month,101.75,1669.4,1,0,1,Fiber optic,Electronic check,0,0,1,0,4,259.2,0
2452-SNHFZ,47,Month-to-month,75.45,3545.1,2,0,1,Fiber optic,Credit card (automatic),0,0,0,0,1,170.6,0
3629-WEAAM,8,Month-to-month,64.1,504.05,3,1,0,DSL,Mailed check,0,0,0,0,3,142.4,0
6029-CSMJE,17,Month-to-month,25.65,440.2,2,0,0,DSL,Mailed check,1,0,0,0,0,40.7,0
7993-NQLJE,15,Month-to-month,75.1,1151.55,0,0,1,Fiber optic,Mailed check,0,0,1,1,1,154.2,0
9909-DFRJA,26,One year,95.85,2475.35,1,1,1,Fiber optic,Bank transfer (automatic),1,0,0,0,4,191.3,0
9099-FTUHS,23,Month-to-month,54.4,1249.25,1,0,1,DSL,Electronic check,0,0,0,0,1,82.1,0
0581-BXBUB,4,Month-to-month,72.75,317.75,4,0,0,Fiber optic,Electronic check,0,1,0,0,1,127.7,0
4962-CHQPW,29,One year,19.85,535.05,5,0,0,No,Mailed check,0,0,0,1,0,40.0,0
9467-ROOLM,25,Month-to-month,19.05,461.3,2,0,0,No,Mailed check,0,0,0,0,0,34.9,0
3030-YZADT,9,Month-to-month,44.95,431.0,1,0,0,DSL,Mailed check,0,0,0,0,0,76.0,1
7410-KTVFV,18,Month-to-month,49.55,878.35,1,0,0,DSL,Mailed check,1,0,1,0,1,108.2,1
5150-ITWWB,3,Month-to-month,94.85,335.75,8,0,0,Fiber optic,Electronic check,1,1,0,0,2,302.3,0
2253-KPMNB,69,Two year,46.25,3121.4,0,1,1,DSL,Bank transfer (automatic),0,0,1,1,4,62.8,0
1345-ZUKID,14,One year,19.35,324.8,0,0,0,No,Mailed check,0,0,0,0,0,28.6,0
6429-SHBCB,19,Month-to-month,69.6,1394.55,1,0,0,DSL,Mailed check,0,0,0,0,2,175.9,0
9281-OFDMF,39,Month-to-month,90.7,3413.25,3,0,0,Fiber optic,Electronic check,0,1,0,0,2,195.8,0
2603-HVKCG,31,Month-to-month,101.4,3143.65,5,0,0,Fiber optic,Electronic check,1,0,0,0,4,268.1,0
1834-WULEG,24,One year,20.25,439.75,1,0,0,No,Mailed check,0,0,1,1,0,35.9,0
9097-ZUBYC,14,Month-to-month,48.8,664.4,2,1,0,DSL,Bank transfer (automatic),0,0,1,0,1,88.4,0
5148-ORICT,64,Two year,74.35,4759.55,0,1,1,DSL,Mailed check,1,0,1,0,5,184.9,0
4893-GYUJU,50,One year,19.35,1033.0,2,0,0,No,Mailed check,1,0,0,0,0,27.9,0
4578-PHJYZ,52,One year,68.75,3482.85,0,1,0,DSL,Electronic check,1,0,1,1,4,109.2,0
7272-QDCKA,28,One year,100.2,2688.45,3,0,0,Fiber optic,Electronic check,0,0,0,0,3,270.9,0
8908-SLFCJ,21,Two year,20.85,435.25,1,0,0,No,Credit card (automatic),1,0,0,0,0,44.4,0
8393-DLHGA,25,Month-to-month,95.9,2448.75,5,0,0,Fiber optic,Electronic check,1,0,0,1,3,259.0,1
9766-HGEDE,17,One year,19.35,307.0,3,0,0,No,Mailed check,0,0,1,0,0,32.5,0
6968-MHOMU,58,One year,45.0,2689.35,2,0,0,DSL,Credit card (automatic),1,0,1,0,2,174.0,0
7395-IGJOS,17,Month-to-month,81.5,1329.2,1,0,0,Fiber optic,Bank transfer (automatic),0,1,1,0,1,176.9,1
5044-XDPYX,51,Two year,25.5,1281.25,4,0,0,No,Mailed check,0,0,1,0,0,36.7,0
1814-WFGVS,72,Two year,48.9,3527.0,0,1,1,DSL,Mailed check,0,0,1,1,4,120.2,0
2834-SPCJV,52,Month-to-month,84.1,4348.65,2,0,1,Fiber optic,Electronic check,0,0,1,0,2,212.7,1
3721-WKIIL,27,Two year,19.6,561.15,3,0,0,No,Mailed check,1,0,0,0,0,36.9,0
6734-CKRSM,3,Month-to-month,20.0,63.6,3,0,0,No,Mailed check,0,0,0,0,0,39.6,0
1265-ZFOSD,64,Two year,81.3,5129.3,0,1,1,DSL,Mailed check,1,0,1,0,5,171.8,0
6568-POCUI,45,Two year,95.2,4285.8,0,1,0,Fiber optic,Credit card (automatic),1,0,1,0,3,271.6,0
7890-VYYWG,3,Month-to-month,36.45,93.7,5,0,0,DSL,Mailed check,1,1,1,0,1,128.0,1
5197-LQXXH,71,Two year,83.3,5894.5,0,1,0,DSL,Credit card (automatic),1,0,1,0,5,217.9,0
9907-SWKKF,1,Month-to-month,25.05,25.05,3,0,0,DSL,Mailed check,0,1,0,0,0,41.6,1
3457-PQBYH,58,Two year,20.3,1160.75,3,0,0,No,Credit card (automatic),0,0,1,1,0,43.2,0
7682-AZNDK,34,Month-to-month,89.85,3091.75,6,0,0,Fiber optic,Electronic check,1,0,1,1,3,204.3,0
0587-DMGBH,8,Month-to-month,49.85,365.55,1,0,1,DSL,Electronic check,1,0,0,0,1,73.7,1
5384-ZTTWP,15,Month-to-month,19.8,272.95,2,0,0,No,Mailed check,0,0,1,1,0,33.3,0
3745-HRPHI,66,Two year,54.65,3632.0,0,1,0,DSL,Bank transfer (automatic),0,0,1,1,4,213.2,0
7636-OWBPG,12,Month-to-month,29.35,381.2,2,0,0,DSL,Credit card (automatic),1,1,0,0,1,55.6,0
1231-YNDEK,58,Two year,19.15,1035.5,4,0,0,No,Bank transfer (automatic),1,0,0,0,0,44.1,0
1407-DIGZV,3,Two year,19.1,52.0,1,0,0,No,Mailed check,0,0,1,1,0,37.6,0
6397-JNZZG,43,Month-to-month,55.55,2342.2,5,0,0,DSL,Credit card (automatic),0,1,1,0,4,186.7,1
0570-BFQHT,9,Month-to-month,80.55,653.9,3,0,0,Fiber optic,Electronic check,0,0,0,0,2,167.7,0
4393-OBCRR,3,One year,20.25,71.2,3,0,0,No,Mailed check,0,0,0,0,0,33.0,0
3523-QRQLL,22,One year,69.5,1498.2,3,0,0,DSL,Bank transfer (automatic),1,0,1,1,3,237.7,1
8564-LDKFL,40,One year,106.0,4178.65,3,0,0,Fiber optic,Bank transfer (automatic),1,0,1,0,4,266.9,0
3696-DFHHB,68,Two year,25.5,1821.8,1,0,0,No,Bank transfer (automatic),0,0,0,0,0,44.1,0
0895-DQHEW,54,Month-to-month,104.3,5278.15,3,0,0,Fiber optic,Electronic check,1,0,1,0,4,283.4,1
4717-GHADL,50,Two year,79.6,4024.2,2,1,0,DSL,Mailed check,1,0,0,0,4,207.4,0
5501-TVMGM,1,Month-to-month,55.25,55.25,3,0,0,DSL,Electronic check,1,0,0,0,1,115.7,0
5879-HMFFH,72,Two year,88.05,6520.8,0,1,1,DSL,Bank transfer (automatic),0,0,1,0,6,206.1,0
6772-WFQRD,40,One year,20.4,854.9,1,0,0,No,Bank transfer (automatic),1,0,0,1,0,39.5,0
3810-DVDQQ,72,Two year,117.6,8308.9,2,1,1,Fiber optic,Bank transfer (automatic),1,0,1,1,6,304.5,0
6972-SNKKW,6,Month-to-month,20.0,109.2,1,0,0,No,Mailed check,0,0,0,0,0,36.4,0
3694-GLTJM,5,Month-to-month,19.65,92.05,2,0,0,No,Credit card (automatic),1,0,0,0,0,39.2,0
8550-XSXUQ,48,One year,70.55,3420.5,0,0,0,DSL,Credit card (automatic),1,0,1,0,3,144.6,0
8149-RSOUN,1,Month-to-month,93.85,93.85,3,0,0,Fiber optic,Electronic check,1,0,0,0,2,233.5,1
9055-MOJJJ,64,One year,65.8,4068.0,0,1,1,DSL,Mailed check,0,0,1,1,3,197.1,0
4359-INNWN,17,One year,20.05,337.9,4,0,0,No,Credit card (automatic),0,0,0,0,0,30.9,0
0585-EGDDA,40,Month-to-month,80.0,3168.75,2,0,0,Fiber optic,Electronic check,1,0,1,0,2,171.6,0
4032-RMHCI,41,One year,35.4,1412.4,1,0,1,DSL,Credit card (automatic),0,0,1,1,2,61.1,0
0549-CYCQN,51,One year,79.6,3974.7,3,0,0,Fiber optic,Bank transfer (automatic),1,1,0,0,1,154.5,0
3481-JHUZH,41,Month-to-month,80.25,3439.0,3,0,0,Fiber optic,Electronic check,1,0,1,0,1,149.6,0
7250-EQKIY,1,Month-to-month,50.45,50.45,2,0,0,DSL,Mailed check,0,0,1,1,1,87.3,1
3594-IVHJZ,2,Month-to-month,20.45,42.45,0,0,0,No,Mailed check,1,0,0,0,0,37.4,0
6869-FGJJC,68,One year,79.6,5461.45,3,0,0,Fiber optic,Credit card (automatic),0,0,0,0,2,163.8,0
3896-ZVNET,24,Two year,24.7,571.75,3,0,0,No,Mailed check,0,0,1,1,0,39.8,0
8205-VSLRB,70,Two year,77.3,5498.2,1,1,1,DSL,Credit card (automatic),0,0,1,0,4,153.7,0
5960-MVTUK,3,Month-to-month,29.75,96.85,2,1,0,DSL,Electronic check,1,0,0,0,1,60.5,0
6817-WTYHE,2,Month-to-month,44.9,111.05,7,0,0,DSL,Bank transfer (automatic),0,0,0,0,0,76.0,0
3082-VQXNH,3,Month-to-month,29.8,94.4,2,0,0,DSL,Credit card (automatic),0,0,1,0,1,52.3,0
4013-UBXWQ,7,Month-to-month,74.65,521.1,0,1,0,DSL,Electronic check,1,0,0,0,3,208.4,1
4931-TRZWN,13,Month-to-month,71.95,923.85,0,0,1,DSL,Electronic check,1,0,0,0,3,196.2,0
0750-EKNGL,7,Month-to-month,20.75,141.1,1,0,0,No,Mailed check,0,0,0,0,0,27.3,0
7669-LCRSD,12,Month-to-month,56.3,628.65,2,0,0,DSL,Mailed check,1,0,1,1,1,139.3,0
3567-PQTSO,53,One year,105.25,5576.3,4,0,0,Fiber optic,Electronic check,1,0,1,1,4,250.9,0
5519-NPHVG,12,Month-to-month,94.2,1046.1,3,0,0,Fiber optic,Electronic check,1,0,0,0,2,199.2,1
8043-PNYSD,63,Two year,19.55,1245.6,3,0,0,No,Mailed check,0,0,1,1,0,32.2,0
9938-EKRGF,15,Month-to-month,84.45,1287.85,0,1,1,DSL,Mailed check,0,0,0,0,6,240.3,0
2703-AMTUL,36,One year,53.65,1939.35,0,0,1,DSL,Mailed check,0,0,1,1,2,121.6,0
0928-JMXNP,4,Month-to-month,29.9,118.25,4,0,0,DSL,Electronic check,1,1,1,0,1,49.5,0
8173-RXAYP,24,Two year,19.7,452.55,1,0,0,No,Mailed check,0,0,1,1,0,42.6,0
4825-XJGDM,61,One year,43.7,2696.55,0,1,1,DSL,Credit card (automatic),0,0,0,0,4,73.3,0
5402-HTOTQ,16,Month-to-month,55.3,875.35,4,0,0,DSL,Electronic check,0,0,0,0,1,106.5,0
6734-JDTTV,65,Two year,19.85,1267.05,0,0,0,No,Credit card (automatic),1,0,1,1,0,34.4,0
7850-THJMU,26,Two year,19.65,494.9,0,0,0,No,Credit card (automatic),0,0,1,1,0,39.3,0
3890-RTCMS,16,Month-to-month,49.45,799.0,0,1,0,DSL,Mailed check,1,0,0,0,1,90.9,0
8849-GYOKR,54,One year,106.55,5763.3,0,0,1,Fiber optic,Bank transfer (automatic),0,0,1,0,4,256.1,1
3148-BLQJT,1,Month-to-month,20.1,20.1,6,0,0,No,Mailed check,0,0,0,0,0,27.9,1
3717-FDJFU,5,Two year,20.45,106.9,4,0,0,No,Mailed check,0,0,0,1,0,42.3,0
3665-JATSN,19,Month-to-month,39.7,710.05,4,0,0,DSL,Electronic check,1,0,0,0,2,86.5,0
7966-YOTQW,10,Month-to-month,54.5,568.2,1,0,1,DSL,Credit card (automatic),1,0,0,0,1,89.3,0
0461-CVKMU,23,Month-to-month,83.8,1900.25,2,1,0,Fiber optic,Electronic check,0,0,1,1,3,190.8,1
8806-EAGWC,3,Month-to-month,55.15,159.15,5,0,0,DSL,Mailed check,0,0,0,0,1,144.4,1
8853-TZDGH,72,Two year,111.6,8012.75,2,1,0,Fiber optic,Bank transfer (automatic),1,0,0,0,5,284.6,0
7779-LGOVN,10,Month-to-month,86.65,856.65,2,0,0,Fiber optic,Electronic check,1,1,1,0,1,199.8,1
4324-BZCKL,10,Month-to-month,55.55,551.3,3,0,0,DSL,Mailed check,1,0,1,1,2,103.7,0
6924-TDGMT,11,One year,20.55,184.95,1,0,0,No,Mailed check,1,0,1,0,0,35.1,0
9710-ZUSHQ,37,Month-to-month,106.75,4056.75,3,0,1,Fiber optic,Bank transfer (automatic),1,1,0,0,4,286.3,1
1536-YHDOE,17,One year,62.1,1096.65,0,1,1,DSL,Mailed check,1,0,1,1,2,109.2,0
8123-QBNAZ,36,Month-to-month,104.5,3684.95,2,0,1,Fiber optic,Credit card (automatic),1,0,1,1,4,255.1,0
3629-ZNKXA,17,Month-to-month,101.8,1752.45,1,0,0,Fiber optic,Electronic check,1,1,0,0,4,282.0,0
4827-LTQRJ,66,One year,110.6,7210.85,0,1,1,Fiber optic,Credit card (automatic),1,1,1,1,5,305.8,0
7711-YIJWC,61,One year,84.9,5264.5,1,1,1,DSL,Bank transfer (automatic),0,0,1,1,6,245.3,0
5482-VXSXJ,22,Month-to-month,93.2,2157.3,3,0,0,Fiber optic,Mailed check,1,0,0,0,3,283.2,0
7365-BVCJH,1,Month-to-month,24.4,24.4,2,0,0,DSL,Electronic check,1,0,0,0,0,56.2,0
9620-ENEJV,6,Month-to-month,70.55,433.95,1,0,0,Fiber optic,Credit card (automatic),0,0,0,0,0,159.7,0
4183-WCSEP,31,Month-to-month,78.45,2435.15,2,1,0,Fiber optic,Electronic check,1,0,0,0,2,143.6,1
2378-YIZKA,68,Two year,85.0,5607.75,1,1,1,DSL,Credit card (automatic),1,0,1,1,6,195.4,0
5498-TXHLF,34,Month-to-month,87.45,2874.15,2,0,0,Fiber optic,Electronic check,0,0,1,1,2,231.5,1
0689-DSXGL,52,Month-to-month,85.8,4433.3,0,1,0,Fiber optic,Bank transfer (automatic),0,0,1,1,3,157.4,0
6818-DJXAA,10,Month-to-month,91.1,964.35,2,1,0,Fiber optic,Electronic check,1,0,0,1,3,227.9,0
9722-UJOJR,29,Month-to-month,70.75,1974.8,5,0,0,Fiber optic,Electronic check,1,0,1,1,0,120.9,1
0464-WJTKO,72,Two year,20.1,1460.85,2,0,0,No,Bank transfer (automatic),0,0,1,1,0,40.9,0
8902-ZEOVF,47,One year,20.05,951.55,2,0,0,No,Mailed check,0,0,1,1,0,30.2,0
6778-EICRF,24,One year,74.8,1821.2,2,0,1,DSL,Mailed check,0,0,1,1,3,220.7,0
2662-NNTDK,65,One year,24.8,1600.95,1,0,0,No,Credit card (automatic),0,0,0,0,0,35.8,0
4132-KALRO,4,Month-to-month,100.85,399.25,3,1,0,Fiber optic,Mailed check,1,0,0,0,3,340.9,0
3902-FOIGH,12,Month-to-month,101.35,1218.55,2,0,0,Fiber optic,Electronic check,1,1,1,0,3,253.3,1
6772-KSATR,1,Month-to-month,81.7,81.7,2,0,1,Fiber optic,Electronic check,1,0,0,0,1,101.8,1
7112-OPOTK,33,Month-to-month,68.25,2171.15,3,0,0,Fiber optic,Electronic check,0,0,0,0,0,146.6,1
2874-YXVVA,34,Month-to-month,105.1,3634.8,3,1,0,Fiber optic,Electronic check,1,0,0,0,5,309.2,0
1245-HARPS,14,Two year,20.4,292.4,0,0,0,No,Mailed check,0,0,1,0,0,44.4,0
4210-QFJMF,4,Month-to-month,79.15,317.25,2,0,0,Fiber optic,Electronic check,1,0,0,0,1,152.7,1
4323-ELYYB,13,One year,20.0,218.55,0,0,0,No,Mailed check,0,0,1,1,0,38.2,0
4293-ETKAP,65,Two year,79.4,5071.9,1,1,0,DSL,Bank transfer (automatic),1,0,1,1,4,267.6,0
6064-PUPMC,23,One year,57.2,1423.35,1,1,1,DSL,Credit card (automatic),0,0,1,1,2,100.7,0
6504-VBLFL,55,Two year,58.6,3068.6,3,0,1,DSL,Electronic check,0,0,1,0,3,112.1,0
6322-PJJDJ,49,Two year,94.8,4690.65,2,0,0,Fiber optic,Electronic check,1,0,1,0,3,244.0,0
0330-BGYZE,60,One year,102.5,6157.6,1,0,0,Fiber optic,Bank transfer (automatic),0,0,1,0,4,253.9,0
1085-LDWAM,69,One year,20.35,1442.65,1,0,0,No,Credit card (automatic),1,0,1,1,0,44.3,0
7586-ZATGZ,40,Month-to-month,84.9,3369.05,3,0,0,Fiber optic,Electronic check,1,0,0,0,1,171.8,0
7197-VOJMM,67,Two year,69.2,4671.65,0,1,1,DSL,Credit card (automatic),1,0,1,0,4,166.4,0
3318-OSATS,35,Month-to-month,95.45,3474.05,1,0,0,Fiber optic,Electronic check,1,1,0,0,2,274.8,1
5828-AVIPD,19,One year,100.95,1875.55,1,1,0,Fiber optic,Electronic check,1,0,1,1,3,264.9,1
1843-TLSGD,13,Two year,20.85,272.35,3,0,0,No,Mailed check,0,0,1,1,0,42.4,0
9626-VFRGG,41,Month-to-month,88.5,3645.05,5,0,0,Fiber optic,Bank transfer (automatic),1,0,0,1,2,142.0,0
7075-BNDVQ,4,Month-to-month,35.0,135.75,1,0,1,DSL,Mailed check,0,0,0,0,2,74.0,0
9143-CANJF,24,Month-to-month,55.15,1319.85,0,1,1,DSL,Electronic check,0,0,1,1,2,82.5,0
